path,title,bytes,MB,top,is_archive,category,generated_marker,out_md_links,in_md_links,component,component_size
standard-model-of-code/docs/research/perplexity/docs/20260126_163436_i_m_building_a_software_analysis_system_that_appli.md,Research: I'm building a software analysis system that applies communication theory (Shannon information theor...,38145,0.038145,standard-model-of-code,False,doc,False,0,0,473,1
standard-model-of-code/docs/research/perplexity/docs/20260126_171228_i_am_conducting_rigorous_ontological_research_on_t.md,"Research: I am conducting rigorous ontological research on the nature of TOOLS in philosophy, cognitive scienc...",69364,0.069364,standard-model-of-code,False,doc,False,0,0,73,1
standard-model-of-code/docs/research/perplexity/docs/20260126_175047_i_am_designing_a_formal_tool_ontology_as_part_of_a.md,Research: I am designing a formal Tool Ontology as part of a larger Code Ontology (Standard Model of Code). Pl...,8778,0.008778,standard-model-of-code,False,doc,False,0,0,378,1
standard-model-of-code/docs/research/perplexity/docs/20260126_181437_research_the_academic_foundations_for_applying_con.md,Research: Research the academic foundations for applying control theory and communication theory to software e...,58903,0.058903,standard-model-of-code,False,doc,False,0,0,622,1
standard-model-of-code/docs/research/perplexity/docs/20260126_200135_research_question__do_code_formatting_tools__like.md,"Research: Research question: Do code formatting tools (like Black, Prettier, ESLint, TypeScript) measurably af...",41171,0.041171,standard-model-of-code,False,doc,False,0,0,241,1
standard-model-of-code/docs/research/perplexity/docs/20260126_tool_categorization_research.md,Tool Categorization Research Queries,5182,0.005182,standard-model-of-code,False,doc,False,0,0,78,1
standard-model-of-code/docs/specs/AI_INTERFACE_SPEC.md,AI Interface Specification,10374,0.010374,standard-model-of-code,False,spec,False,0,1,20,17
standard-model-of-code/docs/specs/CODOME_BOUNDARY_DEFINITION.md,Codome Boundary Definition (CBD),14279,0.014279,standard-model-of-code,False,spec,False,0,0,663,1
standard-model-of-code/docs/specs/CODOME_COMPLETENESS_INDEX.md,Codome Completeness Index (CCI),11098,0.011098,standard-model-of-code,False,spec,False,0,0,412,1
standard-model-of-code/docs/specs/CODOME_HEALTH_INDEX.md,Codome Health Index (CHI),19839,0.019839,standard-model-of-code,False,spec,False,0,0,208,1
standard-model-of-code/docs/specs/CODOME_LANDSCAPE.md,Codome Landscape,27285,0.027285,standard-model-of-code,False,spec,False,1,0,513,2
standard-model-of-code/docs/specs/COMPLETENESS_ATTESTATION_PROTOCOL.md,Completeness Attestation Protocol (CAP),12399,0.012399,standard-model-of-code,False,spec,False,0,0,625,1
standard-model-of-code/docs/specs/EXHAUSTIVE_CLASSIFICATION_MODEL.md,Exhaustive Classification Model (ECM),14690,0.01469,standard-model-of-code,False,spec,False,0,0,667,1
standard-model-of-code/docs/specs/HEALTH_MODEL_CONSOLIDATED.md,Health Model - Consolidated Specification,2510,0.00251,standard-model-of-code,False,spec,False,0,0,458,1
standard-model-of-code/docs/specs/LANDSCAPE_IMPLEMENTATION_GUIDE.md,Landscape Implementation Guide,15264,0.015264,standard-model-of-code,False,spec,False,0,1,513,2
standard-model-of-code/docs/specs/NODE_COUNT_GROUND_TRUTH.md,Node Count Ground Truth,2815,0.002815,standard-model-of-code,False,spec,False,0,0,514,1
standard-model-of-code/docs/specs/PIPELINE_REFACTOR_IMPLEMENTATION_GUIDE.md,PIPELINE REFACTOR IMPLEMENTATION GUIDE,39871,0.039871,standard-model-of-code,False,spec,False,0,0,442,1
standard-model-of-code/docs/specs/PIPELINE_REFACTOR_TASK_REGISTRY.md,PIPELINE REFACTOR TASK REGISTRY,19817,0.019817,standard-model-of-code,False,spec,False,0,0,248,1
standard-model-of-code/docs/specs/PIPELINE_STAGES.md,Collider Pipeline Stages - Complete Specification,16309,0.016309,standard-model-of-code,False,spec,False,0,0,563,1
standard-model-of-code/docs/specs/PROPERTY_QUERY_DATA_FLOW.md,Property Query System - Data Flow Map,28970,0.02897,standard-model-of-code,False,spec,False,0,0,608,1
standard-model-of-code/docs/specs/README.md,Specifications,640,0.00064,standard-model-of-code,False,spec,False,3,0,20,17
standard-model-of-code/docs/specs/REGISTRY_OF_REGISTRIES.md,Registry of Registries,23559,0.023559,standard-model-of-code,False,spec,False,1,0,121,2
standard-model-of-code/docs/specs/SCALE_INOUT_TOPOLOGY.md,SCALE as IN/OUT Topology,12336,0.012336,standard-model-of-code,False,spec,False,0,0,735,1
standard-model-of-code/docs/specs/SCALE_TRANSFORMS.md,Scale Transforms - Warp Functions for Data Visualization,7510,0.00751,standard-model-of-code,False,spec,False,1,0,30,2
standard-model-of-code/docs/specs/SEMANTIC_INDEXER_IMPLEMENTATION.md,Semantic Indexer Implementation Plan,18535,0.018535,standard-model-of-code,False,spec,False,0,0,583,1
standard-model-of-code/docs/specs/STATISTICAL_ANALYSIS_CONSOLIDATION.md,Statistical Analysis Consolidation,12423,0.012423,standard-model-of-code,False,spec,False,0,0,525,1
standard-model-of-code/docs/specs/T2_EXPANSION_PLAN.md,T2 Atom Expansion Plan: 20 → 600+,9856,0.009856,standard-model-of-code,False,spec,False,0,0,327,1
standard-model-of-code/docs/specs/T2_EXPANSION_ROADMAP.md,T2 ECOSYSTEM EXPANSION ROADMAP,8981,0.008981,standard-model-of-code,False,spec,False,0,0,43,1
standard-model-of-code/docs/specs/TREE_SITTER_FULL_IMPLEMENTATION_REGISTRY.md,TREE-SITTER FULL IMPLEMENTATION REGISTRY,23226,0.023226,standard-model-of-code,False,spec,False,0,0,120,1
standard-model-of-code/docs/specs/TREE_SITTER_INTEGRATION_SPEC.md,TREE-SITTER INTEGRATION SPECIFICATION,52139,0.052139,standard-model-of-code,False,spec,False,0,0,61,1
standard-model-of-code/docs/specs/TREE_SITTER_POWER_INVENTORY.md,TREE-SITTER POWER INVENTORY,16138,0.016138,standard-model-of-code,False,spec,False,0,0,680,1
standard-model-of-code/docs/specs/TREE_SITTER_TASK_REGISTRY.md,TREE-SITTER TASK REGISTRY,5560,0.00556,standard-model-of-code,False,spec,False,0,0,137,1
standard-model-of-code/docs/specs/TREE_SITTER_VALIDATION_REPORT.md,TREE-SITTER VALIDATION REPORT,13148,0.013148,standard-model-of-code,False,spec,False,0,0,586,1
standard-model-of-code/docs/specs/UI_ARCHITECTURE_VALIDATION_CONSOLIDATED.md,UI Architecture Validation - Consolidated Results,18026,0.018026,standard-model-of-code,False,spec,False,0,0,727,1
standard-model-of-code/docs/specs/UI_CONTROLS_SCHEMA.md,UI Controls Schema for Collider Visualization,18071,0.018071,standard-model-of-code,False,spec,False,0,0,97,1
standard-model-of-code/docs/specs/UI_LAYOUT_ARCHITECTURE.md,UI Layout Architecture Specification,13176,0.013176,standard-model-of-code,False,spec,False,0,0,380,1
standard-model-of-code/docs/specs/UI_OVERHAUL_CONTEXT_INVENTORY.md,UI Overhaul Context Inventory (ROR),13817,0.013817,standard-model-of-code,False,spec,False,0,0,534,1
standard-model-of-code/docs/specs/UI_REFACTOR_IMPLEMENTATION_LOGIC.md,UI Refactor Implementation Logic,15905,0.015905,standard-model-of-code,False,spec,False,0,0,279,1
standard-model-of-code/docs/specs/UI_REFACTOR_VISION.md,UI Refactor Vision,32407,0.032407,standard-model-of-code,False,spec,False,0,0,126,1
standard-model-of-code/docs/specs/UI_SESSION_SUMMARY.md,UI Architecture Session Summary,3368,0.003368,standard-model-of-code,False,spec,False,0,0,737,1
standard-model-of-code/docs/specs/UNIVERSAL_PROPERTY_BINDER.md,Universal Property Binder (UPB),26587,0.026587,standard-model-of-code,False,spec,False,0,1,30,2
standard-model-of-code/docs/specs/UPB_IMPLEMENTATION_PLAN.md,UPB Implementation Plan (RAG-Validated),10972,0.010972,standard-model-of-code,False,spec,False,0,0,144,1
standard-model-of-code/docs/specs/UPB_LEGACY_SPRAWL.md,Universal Property Binder (UPB) - Legacy Sprawl Mapping,15051,0.015051,standard-model-of-code,False,spec,False,0,0,170,1
standard-model-of-code/docs/specs/UPB_TASK_REGISTRY.md,UPB Task Registry (RAG-Validated),33494,0.033494,standard-model-of-code,False,spec,False,0,0,164,1
standard-model-of-code/docs/specs/VISUALIZATION_UI_SPEC.md,Visualization UI Specification,13330,0.01333,standard-model-of-code,False,spec,False,0,0,308,1
standard-model-of-code/docs/theory/ANALOGY_SCORING_METHODOLOGY.md,Analogy Scoring Methodology,9405,0.009405,standard-model-of-code,False,doc,False,0,0,599,1
standard-model-of-code/docs/theory/PROJECTOME_THEORY.md,Projectome Theory,10654,0.010654,standard-model-of-code,False,doc,False,0,0,59,1
standard-model-of-code/docs/theory/THEORY_AXIOMS.md,Standard Model of Code: Formal Axioms,12140,0.01214,standard-model-of-code,False,doc,False,0,0,596,1
standard-model-of-code/docs/ui/coordination/ORCHESTRATOR_PROMPT.md,ChatGPT 5.2 Pro Orchestrator Prompt,2939,0.002939,standard-model-of-code,False,doc,False,0,0,322,1
standard-model-of-code/docs/ui/coordination/STATE_SNAPSHOT.md,UI Overhaul State Snapshot,6793,0.006793,standard-model-of-code,False,doc,True,0,0,396,1
standard-model-of-code/docs/ui/coordination/WORKFLOW_GUIDE.md,Multi-Agent Coordination Workflow Guide,8192,0.008192,standard-model-of-code,False,doc,False,0,0,192,1
standard-model-of-code/docs/ui/corpus/v1/BUILDING_MATERIALS_REGISTRY.md,UI Building Materials Registry v1.1,18004,0.018004,standard-model-of-code,False,doc,False,0,0,386,1
standard-model-of-code/docs/ui/corpus/v1/README.md,UI Corpus v1,2400,0.0024,standard-model-of-code,False,doc,True,0,0,480,1
standard-model-of-code/docs/ui/corpus/v1/analysis/aquarela_gap_analysis.md,Aquarela Mockup vs Template.html Gap Analysis,7920,0.00792,standard-model-of-code,False,doc,False,0,0,584,1
standard-model-of-code/docs/ui/corpus/v1/analysis/bypass_report.md,Pixel Sovereignty Bypass Report,5786,0.005786,standard-model-of-code,False,doc,False,0,0,738,1
standard-model-of-code/docs/ui/corpus/v1/analysis/gaps_report.md,UI Gaps Report,4476,0.004476,standard-model-of-code,False,doc,True,0,0,53,1
standard-model-of-code/docs/ui/corpus/v1/analysis/region_map.md,UI Region Map (9-Region Semantic Topology),8704,0.008704,standard-model-of-code,False,doc,True,0,0,499,1
standard-model-of-code/docs/ui/overhaul/ROR_v1.md,UI Overhaul Context Inventory (ROR),13818,0.013818,standard-model-of-code,False,doc,False,0,0,282,1
standard-model-of-code/docs/ui/overhaul/RUNBOOK_v1.md,Collider UI OVERHAUL Runbook v1.0,9147,0.009147,standard-model-of-code,False,doc,False,0,0,89,1
standard-model-of-code/research/extracted_nodes/AST_ATOM_CROSSWALK.md,AST to Atom Crosswalk Table,7155,0.007155,standard-model-of-code,False,doc,False,0,0,32,1
standard-model-of-code/research/extracted_nodes/ATOMS_EXTRACTION_REPORT.md,AST Node Type Extraction Report,4205,0.004205,standard-model-of-code,False,doc,False,0,0,138,1
standard-model-of-code/schema/MARKERS.md,Theory Document Marker System,7423,0.007423,standard-model-of-code,False,doc,False,0,0,201,1
standard-model-of-code/schema/README.md,Canonical Data Directory,2011,0.002011,standard-model-of-code,False,doc,False,0,0,475,1
standard-model-of-code/schema/fixed/200_ATOMS.md,THE 200 ATOMS - Complete Taxonomy,14072,0.014072,standard-model-of-code,False,doc,False,0,0,710,1
standard-model-of-code/schema/viz/controls/README.md,UI Control Registry,4197,0.004197,standard-model-of-code,False,doc,False,0,0,37,1
standard-model-of-code/src/core/INDEX.md,src/core/ - Core Analysis Engine,2354,0.002354,standard-model-of-code,False,doc,False,1,0,20,17
standard-model-of-code/src/core/metaphor_primer.md,PROMPT: THE COLLIDER LENS,1167,0.001167,standard-model-of-code,False,doc,False,0,0,484,1
standard-model-of-code/src/core/viz/assets/ARCHITECTURE.md,Collider Visualization Architecture,10333,0.010333,standard-model-of-code,False,doc,False,0,0,84,1
standard-model-of-code/src/core/viz/assets/ARCHITECTURE_V2.md,Collider Visualization Architecture v2.0,27352,0.027352,standard-model-of-code,False,doc,False,0,0,55,1
standard-model-of-code/src/core/viz/assets/REFACTOR_STATUS.md,REFACTOR STATUS REPORT,3855,0.003855,standard-model-of-code,False,doc,True,0,0,294,1
standard-model-of-code/src/core/viz/assets/cloud-refinement-thread.md,cloud-refinement-thread.md,19726,0.019726,standard-model-of-code,False,doc,False,0,0,44,1
standard-model-of-code/src/core/viz/assets/docs/EXTRACTION_PLAN.md,app.js Extraction Plan,8088,0.008088,standard-model-of-code,False,doc,False,0,0,257,1
standard-model-of-code/src/core/viz/assets/modules/EXPANDED-THEORY.md,Identity,69874,0.069874,standard-model-of-code,False,doc,False,0,0,107,1
standard-model-of-code/src/core/viz/assets/vendor/README.md,Vendored Assets,868,0.000868,standard-model-of-code,False,doc,False,0,0,613,1
standard-model-of-code/src/integrations/flash-ui/INTEGRATION_SUMMARY.md,Flash UI ↔ PROJECT_elements Integration,4593,0.004593,standard-model-of-code,False,doc,False,0,0,326,1
standard-model-of-code/src/integrations/flash-ui/README.md,Flash UI Integration,4961,0.004961,standard-model-of-code,False,doc,False,0,0,117,1
standard-model-of-code/src/integrations/flash-ui/app/README.md,Flash UI - PROJECT_elements Integration,1171,0.001171,standard-model-of-code,False,doc,False,0,0,265,1
standard-model-of-code/tools/batch_grade/README.md,Collider Batch Grade,7958,0.007958,standard-model-of-code,False,doc,False,0,0,186,1
standard-model-of-code/tools/batch_grade/full_scans/README.md,Full Scans Output Directory,1621,0.001621,standard-model-of-code,False,doc,False,0,0,196,1
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/DEGRADED.md,DEGRADED OUTPUT - Summary Only,1609,0.001609,standard-model-of-code,False,doc,False,0,0,95,1
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/LEARNINGS.md,Batch Grade Learnings (From Degraded Results),7149,0.007149,standard-model-of-code,False,doc,False,0,0,411,1
.pytest_cache/README.md,pytest cache directory #,302,0.000302,.pytest_cache,True,cache,False,0,0,-1,1
archive/agent_cuts/2026-01-23/MANIFEST.md,Archive Manifest: CUT-2026-01-23-001,2330,0.00233,archive,True,archive,False,0,0,-1,1
archive/agent_cuts/2026-01-23/OPEN_CONCERNS.md,Open Concerns & Sprint System Design,10852,0.010852,archive,True,archive,False,0,0,-1,1
archive/agent_cuts/2026-01-23/workflows/testing_suite.md,Global Discovery Experiment,2080,0.00208,archive,True,archive,False,0,0,-1,1
archive/context-management-agent-2026-01-23/FILTER_SYSTEM_AUDIT.md,FILTER SYSTEM AUDIT - CONSOLIDATED KNOWLEDGE,21201,0.021201,archive,True,archive,True,0,0,-1,1
archive/context-management-agent-2026-01-23/SET_MAPPING_IMPLEMENTATION.md,SET MAPPING IMPLEMENTATION GUIDE,29970,0.02997,archive,True,archive,True,0,0,-1,1
archive/context-management-agent-2026-01-23/UI_REFACTOR_REPORT.md,UI REFACTOR REPORT - Collider v4 Sidebar,21632,0.021632,archive,True,archive,True,0,0,-1,1
archive/context-management-agent-2026-01-23/orientation/CLAUDE.md,PROJECT_elements,2327,0.002327,archive,True,archive,False,0,0,-1,1
archive/context-management-agent-2026-01-23/orientation/DOCS_README.md,Standard Model Documentation,1350,0.00135,archive,True,archive,False,1,0,-1,1
archive/context-management-agent-2026-01-23/orientation/ORIENTATION_FILES.md,Orientation Files System,5089,0.005089,archive,True,archive,False,0,1,-1,1
archive/context-management-agent-2026-01-23/orientation/REPO_README.md,Collider: The Standard Model of Code Particles,17151,0.017151,archive,True,archive,False,0,0,-1,1
archive/context-management-agent-2026-01-23/orientation/ROADMAP.md,SMOC Development Roadmap,6171,0.006171,archive,True,archive,False,0,0,-1,1
archive/context-management-agent-2026-01-23/orientation/TOOL.md,COLLIDER - THE IMPLEMENTATION,19962,0.019962,archive,True,archive,False,0,0,-1,1
archive/context-management-agent-2026-01-23/workflows/publish.md,publish.md,489,0.000489,archive,True,archive,False,0,0,-1,1
archive/dead_code/2026-01-25/README.md,Archived Dead Code - 2026-01-25,946,0.000946,archive,True,archive,False,0,0,-1,1
archive/docs/GPT-NEW.md,GPT-NEW.md,33800,0.0338,archive,True,archive,False,0,0,-1,1
archive/docs/GROK-NEW.md,GROK-NEW.md,46512,0.046512,archive,True,archive,False,0,0,-1,1
archive/docs/HADRONS_96.md,96 Hadrons – Coverage vs Canonical,4646,0.004646,archive,True,archive,False,0,0,-1,1
archive/docs/HADRONS_96_FULL.md,96 Hadrons — Standard Model do Código (v4),9757,0.009757,archive,True,archive,False,0,0,-1,1
archive/docs/HADRONS_96_MERMAID.md,THE 96 HADRONS OF THE STANDARD MODEL OF CODE,6893,0.006893,archive,True,archive,False,0,0,-1,1
archive/docs/SPECTROMETER_V11_CHECKPOINT.md,🔬 SPECTROMETER V11 CHECKPOINT,7147,0.007147,archive,True,archive,False,0,0,-1,1
archive/docs/SPECTROMETER_V11_EXTERNAL_VALIDATION_REPORT.md,🔬 SPECTROMETER V11.1 - EXTERNAL VALIDATION REPORT,6364,0.006364,archive,True,archive,False,0,0,-1,1
archive/docs/SPECTROMETER_V4_COMPLETE.md,SPECTROMETER v4 - STANDARD MODEL DO CÓDIGO,6233,0.006233,archive,True,archive,False,0,0,-1,1
archive/docs/SPECTROMETER_V7_EXECUTIVE_SUMMARY.md,🚀 SPECTROMETER V7 - EXECUTIVE SUMMARY,6778,0.006778,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD-MODEL-0.md,THE STANDARD MODEL OF CODE,2664,0.002664,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD-MODEL-1440-RPBL.md,THE STANDARD MODEL OF CODE (Reframed),6384,0.006384,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD_MODEL_ARCHITECTURE_AUDIT.md,Standard Model — Current Architecture (Audit Doc),11280,0.01128,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD_MODEL_AUDIT_RESPONSES.md,"Standard Model Audit — Responses, Corrections, Decisions (Working)",6615,0.006615,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD_MODEL_COMPARATIVE_AUDIT_REPORT.md,Standard Model — Comparative Audit Report (Current State),10150,0.01015,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD_MODEL_OF_CODE_HONEST_GUIDE.md,🔬 STANDARD MODEL OF CODE - HONEST ASSESSMENT,8066,0.008066,archive,True,archive,False,0,0,-1,1
archive/docs/STANDARD_MODEL_STRUCTURE.md,Standard Model of Code — Canon Sets (Reframed),4344,0.004344,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/ARCHITECTURE.md,Collider Architecture,12590,0.01259,archive,True,archive,False,1,1,-1,1
archive/docs_consolidated_2026-01-19/CANONICAL_SCHEMA.md,Canonical Schema: The Standard Code Model,8814,0.008814,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/DISCOVERY_PROCESS.md,The Discovery Process: How We Mapped the Physics of Code,4443,0.004443,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/ERRORS.md,Error Reference,4128,0.004128,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/FORMAL_PROOF.md,A Formal Proof of Completeness for the Standard Code Model,26338,0.026338,archive,True,archive,False,2,1,-1,1
archive/docs_consolidated_2026-01-19/GLOSSARY.md,Glossary,3758,0.003758,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/MECHANIZED_PROOFS.md,Mechanized Proofs (Lean 4),4766,0.004766,archive,True,archive,False,0,1,-1,1
archive/docs_consolidated_2026-01-19/ORIENTATION_FILES.md,Orientation Files System,5162,0.005162,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/PURPOSE_FIELD.md,Purpose Field Theory,10412,0.010412,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/THEORY.md,THEORY.md - The Standard Model of Code,11378,0.011378,archive,True,archive,False,1,1,-1,1
archive/docs_consolidated_2026-01-19/THE_PIVOT.md,"The Pivot: From ""Artificial Intelligence"" to ""Code Physics""",1851,0.001851,archive,True,archive,False,0,0,-1,1
archive/docs_consolidated_2026-01-19/TOOL.md,TOOL.md - Collider Reference,9414,0.009414,archive,True,archive,False,1,1,-1,1
archive/docs_registry_2026-01-19/ARCHIVE_MANIFEST.md,Archive Manifest,3276,0.003276,archive,True,archive,True,0,0,-1,1
archive/docs_registry_2026-01-19/DOC_NODES.md,Documentation Node Registry,2133,0.002133,archive,True,archive,True,0,0,-1,1
archive/docs_registry_2026-01-19/FACT_CROSSREF.md,Fact Cross-Reference Table,5282,0.005282,archive,True,archive,True,0,0,-1,1
archive/docs_registry_2026-01-19/FACT_INVENTORY.md,Fact Inventory: What Data Exists,4957,0.004957,archive,True,archive,False,0,0,-1,1
archive/docs_registry_2026-01-19/GEMINI_EXTRACTION_2026-01-19.md,Gemini 2.5 Pro Fact Extraction,7616,0.007616,archive,True,archive,True,0,0,-1,1
archive/docs_root_2026-01-19/EXECUTION_PLAN.md,REPOSITORY CLARITY EXECUTION PLAN,65790,0.06579,archive,True,archive,False,0,0,-1,1
archive/docs_root_2026-01-19/PROJECT_MAP.md,Project Map: State of the Topology,3008,0.003008,archive,True,archive,False,0,0,-1,1
archive/docs_root_2026-01-19/REPO_CLARITY_AUDIT.md,REPOSITORY CLARITY AUDIT,60781,0.060781,archive,True,archive,False,0,0,-1,1
archive/docs_root_2026-01-19/REPO_CLARITY_AUDIT_CONFIDENCE.md,TASK CONFIDENCE ASSESSMENT,8636,0.008636,archive,True,archive,False,0,0,-1,1
archive/docs_root_2026-01-19/WORKFLOWS.md,PROJECT_elements Workflows,4508,0.004508,archive,True,archive,False,0,0,-1,1
archive/docs_smc_2026-01-19/ATOMS_REFERENCE.md,Standard Code Model,12117,0.012117,archive,True,archive,False,0,1,-1,1
archive/docs_smc_2026-01-19/COMMANDS.md,Command Reference,3329,0.003329,archive,True,archive,False,0,0,-1,1
archive/docs_smc_2026-01-19/CONSOLIDATED_UNDERSTANDING.md,Consolidated Understanding: The Standard Model of Code,11596,0.011596,archive,True,archive,True,0,0,-1,1
archive/docs_smc_2026-01-19/INDEX.md,Documentation Index,2972,0.002972,archive,True,archive,False,0,0,-1,1
archive/docs_smc_2026-01-19/QUICKSTART.md,Quick Start (5 Minutes),1457,0.001457,archive,True,archive,False,2,0,-1,1
archive/docs_smc_2026-01-19/THEORY_MAP.md,The Standard Model Map: Theory & Pipeline,10972,0.010972,archive,True,archive,False,0,1,-1,1
archive/grok_chats/000 - CONTEXT-PACH.md,spectrometer_app_scaffold.py,98874,0.098874,archive,True,archive,False,0,0,-1,1
archive/grok_chats/000-grok-leonardo-lech_1.md,ADR-000X — Título curto,228287,0.228287,archive,True,archive,False,0,0,-1,1
archive/grok_chats/001-grok-leonardo-lech-2.md,ADR-000X — Título curto,228287,0.228287,archive,True,archive,False,0,0,-1,1
archive/grok_chats/002-grok-lbldomain-1.md,Sub-Hadron Name	Base Hadron / Quark Parent	Why Impossible (Violated Law),191552,0.191552,archive,True,archive,False,0,0,-1,1
archive/grok_chats/003-grok-lbldomain-2.md,Step 1: Get semantic prefixes,78585,0.078585,archive,True,archive,False,0,0,-1,1
archive/grok_chats/004-grok-leo-lbldomain-1.md,Pseudocódigo – funciona com tree-sitter + 20 linhas,220848,0.220848,archive,True,archive,False,0,0,-1,1
archive/grok_chats/005-grok-leo-lbldomain-2.md,1. Crie/ative um venv (Python 3.10+ obrigatório),52134,0.052134,archive,True,archive,False,0,0,-1,1
archive/grok_chats/006-grok-profilepro-1.md,006-grok-profilepro-1.md,82717,0.082717,archive,True,archive,False,0,0,-1,1
archive/grok_chats/007-grok-profilepro-2.md,007-grok-profilepro-2.md,75739,0.075739,archive,True,archive,False,0,0,-1,1
archive/misc_docs/ACTUAL_VALIDATION_DATA.md,📊 ACTUAL VALIDATION DATA - TRANSPARENT REPORT,4779,0.004779,archive,True,archive,False,0,0,-1,1
archive/misc_docs/ARCHITECTURAL_PATTERN_ANALYSIS_DOCUMENTATION.md,🏗️ ARCHITECTURAL PATTERN ANALYSIS SYSTEM,28204,0.028204,archive,True,archive,False,0,0,-1,1
archive/misc_docs/ASSET_MANIFEST.md,Asset Manifest (KEEP vs ARCHIVE),4128,0.004128,archive,True,archive,False,0,0,-1,1
archive/misc_docs/CANVAS_FILES_SUMMARY.md,Canvas Files Status Summary,3117,0.003117,archive,True,archive,False,0,0,-1,1
archive/misc_docs/CANVAS_ORGANIZATION_SUMMARY.md,Canvas Organization Summary,4300,0.0043,archive,True,archive,False,0,0,-1,1
archive/misc_docs/CODEX.md,CODEX.md,55058,0.055058,archive,True,archive,False,0,0,-1,1
archive/misc_docs/CONTINENTS_12.md,Continents (Legacy “12”) – Current Evidence: 5 Macro Regions,1042,0.001042,archive,True,archive,False,0,0,-1,1
archive/misc_docs/CONTINENTS_12_LIST.md,Continents (Legacy “12”) – Evidence List (5 present),387,0.000387,archive,True,archive,False,0,0,-1,1
archive/misc_docs/CRITICAL_FAILURE_ANALYSIS.md,🔍 ANÁLISE CRÍTICA - SPECTROMETER v4,4944,0.004944,archive,True,archive,False,0,0,-1,1
archive/misc_docs/DDDLINT_PIVOT_ROADMAP.md,🎯 Standard Model → DDD Architecture Linter: Pivot Roadmap,6809,0.006809,archive,True,archive,False,0,0,-1,1
archive/misc_docs/ENHANCED_FRAMEWORK_RESULTS.md,Enhanced Pattern Detection Framework Results,7048,0.007048,archive,True,archive,False,0,0,-1,1
archive/misc_docs/FAILURE_DIAGNOSIS.md,SPECTROMETER v4 - ANÁLISE DE FALHAS CRÍTICAS,3077,0.003077,archive,True,archive,False,0,0,-1,1
archive/misc_docs/FINAL_VALIDATION_SUMMARY.md,🔬 SPECTROMETER V12 - GOD CLASS DETECTOR,6343,0.006343,archive,True,archive,False,0,0,-1,1
archive/misc_docs/GAP_ANALYSIS_MATRIX.md,Gap Analysis Matrix — Canon Roles vs Current Implementations,14735,0.014735,archive,True,archive,True,0,0,-1,1
archive/misc_docs/GOD_CLASS_DETECTION_RESEARCH_PAPER.md,🔬 God Class Antimatter Detection: A Universal Cross-Language Approach Using Touchpoint Analysis,9161,0.009161,archive,True,archive,False,0,0,-1,1
archive/misc_docs/HADRONS_MERMAID_DIAGRAM.md,Standard Model of Code - Hadrons Structure,9440,0.00944,archive,True,archive,False,0,0,-1,1
archive/misc_docs/IMPLEMENTATION_ROADMAP.md,Implementation Roadmap — “Repo → Components → Dependencies → Report”,5411,0.005411,archive,True,archive,False,0,0,-1,1
archive/misc_docs/IMPOSSIBLE_42.md,Forbidden Archetypes (Legacy “42 Impossible”) – Canonicalization Pending,1511,0.001511,archive,True,archive,False,0,0,-1,1
archive/misc_docs/IMPOSSIBLE_42_LIST.md,42 Impossible Subhadrons (Antimatter) – Partial List,1605,0.001605,archive,True,archive,False,0,0,-1,1
archive/misc_docs/LAWS_11.md,Constraints (Legacy “11 Laws”) – Status,945,0.000945,archive,True,archive,False,0,0,-1,1
archive/misc_docs/LAWS_11_LIST.md,11 Laws – Pending Extraction,332,0.000332,archive,True,archive,False,0,0,-1,1
archive/misc_docs/LLM_SETUP_GUIDE.md,🚀 Guia de Configuração de LLM para Apple M4 Pro (24GB RAM),3635,0.003635,archive,True,archive,False,0,0,-1,1
archive/misc_docs/METHOD_QUALITY_REPORT.md,Method Quality Report — Repository → Component Typing → Reverse Engineering,10382,0.010382,archive,True,archive,False,0,0,-1,1
archive/misc_docs/SUBHADRONS_1440.md,"1,440 RPBL Cells (Purpose Map) + Hadron-Specific Rows",1569,0.001569,archive,True,archive,False,0,0,-1,1
archive/misc_docs/SUBHADRONS_1440_LIST.md,"1,440 RPBL Cells – Purpose Map Index",1082,0.001082,archive,True,archive,False,0,0,-1,1
archive/misc_docs/SUBHADRONS_384.md,Archetype Catalog (Legacy “384 Subhadrons”) – Status,1508,0.001508,archive,True,archive,False,0,0,-1,1
archive/misc_docs/SUBHADRONS_384_LIST.md,384 Subhadrons – Pending Generation,505,0.000505,archive,True,archive,False,0,0,-1,1
